county,fips,series_id,date,unemployment_rate
Carroll,24013,MDCARR5URN,2020-12-01,4.4
Carroll,24013,MDCARR5URN,2021-01-01,4.8
Carroll,24013,MDCARR5URN,2021-02-01,4.9
Carroll,24013,MDCARR5URN,2021-03-01,4.4
Carroll,24013,MDCARR5URN,2021-04-01,3.9
Carroll,24013,MDCARR5URN,2021-05-01,4.0
Carroll,24013,MDCARR5URN,2021-06-01,4.8
Carroll,24013,MDCARR5URN,2021-07-01,4.1
Carroll,24013,MDCARR5URN,2021-08-01,4.0
Carroll,24013,MDCARR5URN,2021-09-01,3.5
Carroll,24013,MDCARR5URN,2021-10-01,3.3
Carroll,24013,MDCARR5URN,2021-11-01,2.9
Carroll,24013,MDCARR5URN,2021-12-01,2.4
Carroll,24013,MDCARR5URN,2022-01-01,2.8
Carroll,24013,MDCARR5URN,2022-02-01,3.0
Carroll,24013,MDCARR5URN,2022-03-01,2.7
Carroll,24013,MDCARR5URN,2022-04-01,2.1
Carroll,24013,MDCARR5URN,2022-05-01,2.4
Carroll,24013,MDCARR5URN,2022-06-01,3.1
Carroll,24013,MDCARR5URN,2022-07-01,2.8
Carroll,24013,MDCARR5URN,2022-08-01,2.9
Carroll,24013,MDCARR5URN,2022-09-01,2.2
Carroll,24013,MDCARR5URN,2022-10-01,2.3
Carroll,24013,MDCARR5URN,2022-11-01,2.0
Carroll,24013,MDCARR5URN,2022-12-01,1.7
Carroll,24013,MDCARR5URN,2023-01-01,2.1
Carroll,24013,MDCARR5URN,2023-02-01,2.1
Carroll,24013,MDCARR5URN,2023-03-01,1.7
Carroll,24013,MDCARR5URN,2023-04-01,1.2
Carroll,24013,MDCARR5URN,2023-05-01,1.4
Carroll,24013,MDCARR5URN,2023-06-01,1.7
Carroll,24013,MDCARR5URN,2023-07-01,1.9
Carroll,24013,MDCARR5URN,2023-08-01,2.1
Carroll,24013,MDCARR5URN,2023-09-01,1.9
Carroll,24013,MDCARR5URN,2023-10-01,2.0
Carroll,24013,MDCARR5URN,2023-11-01,1.8
Carroll,24013,MDCARR5URN,2023-12-01,1.9
Carroll,24013,MDCARR5URN,2024-01-01,2.4
Carroll,24013,MDCARR5URN,2024-02-01,2.6
Carroll,24013,MDCARR5URN,2024-03-01,2.5
Carroll,24013,MDCARR5URN,2024-04-01,2.0
Carroll,24013,MDCARR5URN,2024-05-01,2.1
Carroll,24013,MDCARR5URN,2024-06-01,2.9
Carroll,24013,MDCARR5URN,2024-07-01,3.1
Carroll,24013,MDCARR5URN,2024-08-01,3.0
Carroll,24013,MDCARR5URN,2024-09-01,2.4
Carroll,24013,MDCARR5URN,2024-10-01,2.6
Carroll,24013,MDCARR5URN,2024-11-01,2.7
Carroll,24013,MDCARR5URN,2024-12-01,2.2
Carroll,24013,MDCARR5URN,2025-01-01,2.8
Carroll,24013,MDCARR5URN,2025-02-01,3.2
Carroll,24013,MDCARR5URN,2025-03-01,3.0
Carroll,24013,MDCARR5URN,2025-04-01,2.7
Carroll,24013,MDCARR5URN,2025-05-01,2.9
Carroll,24013,MDCARR5URN,2025-06-01,3.2
Carroll,24013,MDCARR5URN,2025-07-01,3.6
Carroll,24013,MDCARR5URN,2025-08-01,3.6
Carroll,24013,MDCARR5URN,2025-09-01,3.4
Carroll,24013,MDCARR5URN,2025-11-01,3.1
Carroll,24013,MDCARR5URN,2025-12-01,2.7
Carroll,24013,MDCARR5URN,2026-01-01,3.4
Carroll,24013,MDCARR5URN,2026-02-01,4.0
Carroll,24013,MDCARR5URN,2026-03-01,3.4
Carroll,24013,MDCARR5URN,2026-04-01,3.4
Carroll,24013,MDCARR5URN,2026-05-01,2.8
Carroll,24013,MDCARR5URN,2026-06-01,3.0
Carroll,24013,MDCARR5URN,2026-07-01,3.3
Cecil,24015,MDCECI0URN,2020-01-01,4.1
Cecil,24015,MDCECI0URN,2020-02-01,4.2
Cecil,24015,MDCECI0URN,2020-03-01,4.9
Cecil,24015,MDCECI0URN,2020-04-01,8.6
Cecil,24015,MDCECI0URN,2020-05-01,8.1
Cecil,24015,MDCECI0URN,2020-06-01,7.0
Cecil,24015,MDCECI0URN,2020-07-01,7.0
Cecil,24015,MDCECI0URN,2020-08-01,6.1
Cecil,24015,MDCECI0URN,2020-09-01,6.0
Cecil,24015,MDCECI0URN,2020-10-01,5.4
Cecil,24015,MDCECI0URN,2020-11-01,5.3
Cecil,24015,MDCECI0URN,2020-12-01,5.6
Cecil,24015,MDCECI0URN,2021-01-01,6.1
Cecil,24015,MDCECI0URN,2021-02-01,6.1
Cecil,24015,MDCECI0URN,2021-03-01,5.8
Cecil,24015,MDCECI0URN,2021-04-01,5.2
Cecil,24015,MDCECI0URN,2021-05-01,5.1
Cecil,24015,MDCECI0URN,2021-06-01,5.8
Cecil,24015,MDCECI0URN,2021-07-01,5.3
Cecil,24015,MDCECI0URN,2021-08-01,5.1
Cecil,24015,MDCECI0URN,2021-09-01,4.4
Cecil,24015,MDCECI0URN,2021-10-01,4.2
Cecil,24015,MDCECI0URN,2021-11-01,3.7
Cecil,24015,MDCECI0URN,2021-12-01,3.2
Cecil,24015,MDCECI0URN,2022-01-01,4.1
Cecil,24015,MDCECI0URN,2022-02-01,4.0
Cecil,24015,MDCECI0URN,2022-03-01,3.5
Cecil,24015,MDCECI0URN,2022-04-01,2.8
Cecil,24015,MDCECI0URN,2022-05-01,3.0
Cecil,24015,MDCECI0URN,2022-06-01,3.8
Cecil,24015,MDCECI0URN,2022-07-01,3.6
Cecil,24015,MDCECI0URN,2022-08-01,3.6
Cecil,24015,MDCECI0URN,2022-09-01,2.8
Cecil,24015,MDCECI0URN,2022-10-01,2.9
Cecil,24015,MDCECI0URN,2022-11-01,2.7
Cecil,24015,MDCECI0URN,2022-12-01,2.2
Cecil,24015,MDCECI0URN,2023-01-01,2.9
Cecil,24015,MDCECI0URN,2023-02-01,2.8
Cecil,24015,MDCECI0URN,2023-03-01,2.3
Cecil,24015,MDCECI0URN,2023-04-01,1.7
Cecil,24015,MDCECI0URN,2023-05-01,1.9
Cecil,24015,MDCECI0URN,2023-06-01,2.2
Cecil,24015,MDCECI0URN,2023-07-01,2.5
Cecil,24015,MDCECI0URN,2023-08-01,2.7
Cecil,24015,MDCECI0URN,2023-09-01,2.4
Cecil,24015,MDCECI0URN,2023-10-01,2.8
Cecil,24015,MDCECI0URN,2023-11-01,2.7
Cecil,24015,MDCECI0URN,2023-12-01,2.7
Cecil,24015,MDCECI0URN,2024-01-01,3.6
Cecil,24015,MDCECI0URN,2024-02-01,3.7
Cecil,24015,MDCECI0URN,2024-03-01,3.4
Cecil,24015,MDCECI0URN,2024-04-01,2.8
Cecil,24015,MDCECI0URN,2024-05-01,2.9
Cecil,24015,MDCECI0URN,2024-06-01,3.7
Cecil,24015,MDCECI0URN,2024-07-01,4.1
Cecil,24015,MDCECI0URN,2024-08-01,4.1
Cecil,24015,MDCECI0URN,2024-09-01,3.3
Cecil,24015,MDCECI0URN,2024-10-01,3.6
Cecil,24015,MDCECI0URN,2024-11-01,3.5
Cecil,24015,MDCECI0URN,2024-12-01,3.3
Cecil,24015,MDCECI0URN,2025-01-01,4.0
Cecil,24015,MDCECI0URN,2025-02-01,4.3
Cecil,24015,MDCECI0URN,2025-03-01,3.9
Cecil,24015,MDCECI0URN,2025-04-01,3.5
Cecil,24015,MDCECI0URN,2025-05-01,3.7
Cecil,24015,MDCECI0URN,2025-06-01,4.3
Cecil,24015,MDCECI0URN,2025-07-01,4.7
Cecil,24015,MDCECI0URN,2025-08-01,4.9
Cecil,24015,MDCECI0URN,2025-09-01,4.5
Cecil,24015,MDCECI0URN,2025-11-01,4.2
Cecil,24015,MDCECI0URN,2025-12-01,3.7
Cecil,24015,MDCECI0URN,2026-01-01,4.7
Cecil,24015,MDCECI0URN,2026-02-01,5.1
Cecil,24015,MDCECI0URN,2026-03-01,4.5
Cecil,24015,MDCECI0URN,2026-04-01,4.4
Cecil,24015,MDCECI0URN,2026-05-01,3.8
Cecil,24015,MDCECI0URN,2026-06-01,4.1
Cecil,24015,MDCECI0URN,2026-07-01,4.4
Charles,24017,MDCHAR0URN,2020-01-01,3.4
Charles,24017,MDCHAR0URN,2020-02-01,3.4
Charles,24017,MDCHAR0URN,2020-03-01,4.2
Charles,24017,MDCHAR0URN,2020-04-01,7.9
Charles,24017,MDCHAR0URN,2020-05-01,8.8
Charles,24017,MDCHAR0URN,2020-06-01,8.2
Charles,24017,MDCHAR0URN,2020-07-01,8.1
Charles,24017,MDCHAR0URN,2020-08-01,7.2
Charles,24017,MDCHAR0URN,2020-09-01,7.0
Charles,24017,MDCHAR0URN,2020-10-01,6.5
Charles,24017,MDCHAR0URN,2020-11-01,6.3
Charles,24017,MDCHAR0URN,2020-12-01,6.3
Charles,24017,MDCHAR0URN,2021-01-01,6.4
Charles,24017,MDCHAR0URN,2021-02-01,6.2
Charles,24017,MDCHAR0URN,2021-03-01,6.0
Charles,24017,MDCHAR0URN,2021-04-01,5.6
Charles,24017,MDCHAR0URN,2021-05-01,5.5
Charles,24017,MDCHAR0URN,2021-06-01,6.0
Charles,24017,MDCHAR0URN,2021-07-01,5.5
Charles,24017,MDCHAR0URN,2021-08-01,5.3
Charles,24017,MDCHAR0URN,2021-09-01,4.4
Charles,24017,MDCHAR0URN,2021-10-01,4.1
Charles,24017,MDCHAR0URN,2021-11-01,3.7
Charles,24017,MDCHAR0URN,2021-12-01,3.0
Charles,24017,MDCHAR0URN,2022-01-01,3.7
Charles,24017,MDCHAR0URN,2022-02-01,3.5
Charles,24017,MDCHAR0URN,2022-03-01,3.3
Charles,24017,MDCHAR0URN,2022-04-01,2.8
Charles,24017,MDCHAR0URN,2022-05-01,3.0
Charles,24017,MDCHAR0URN,2022-06-01,3.5
Charles,24017,MDCHAR0URN,2022-07-01,3.3
Charles,24017,MDCHAR0URN,2022-08-01,3.4
Charles,24017,MDCHAR0URN,2022-09-01,2.7
Charles,24017,MDCHAR0URN,2022-10-01,2.8
Charles,24017,MDCHAR0URN,2022-11-01,2.5
Charles,24017,MDCHAR0URN,2022-12-01,2.1
Charles,24017,MDCHAR0URN,2023-01-01,2.6
Charles,24017,MDCHAR0URN,2023-02-01,2.5
Charles,24017,MDCHAR0URN,2023-03-01,2.1
Charles,24017,MDCHAR0URN,2023-04-01,1.6
Charles,24017,MDCHAR0URN,2023-05-01,1.8
Charles,24017,MDCHAR0URN,2023-06-01,2.1
Charles,24017,MDCHAR0URN,2023-07-01,2.3
Charles,24017,MDCHAR0URN,2023-08-01,2.5
Charles,24017,MDCHAR0URN,2023-09-01,2.3
Charles,24017,MDCHAR0URN,2023-10-01,2.6
Charles,24017,MDCHAR0URN,2023-11-01,2.4
Charles,24017,MDCHAR0URN,2023-12-01,2.5
Charles,24017,MDCHAR0URN,2024-01-01,3.1
Charles,24017,MDCHAR0URN,2024-02-01,3.3
Charles,24017,MDCHAR0URN,2024-03-01,3.1
Charles,24017,MDCHAR0URN,2024-04-01,2.7
Charles,24017,MDCHAR0URN,2024-05-01,2.8
Charles,24017,MDCHAR0URN,2024-06-01,3.6
Charles,24017,MDCHAR0URN,2024-07-01,3.7
Charles,24017,MDCHAR0URN,2024-08-01,3.8
Charles,24017,MDCHAR0URN,2024-09-01,3.2
Charles,24017,MDCHAR0URN,2024-10-01,3.4
Charles,24017,MDCHAR0URN,2024-11-01,3.5
Charles,24017,MDCHAR0URN,2024-12-01,3.1
Charles,24017,MDCHAR0URN,2025-01-01,3.6
Charles,24017,MDCHAR0URN,2025-02-01,3.9
Charles,24017,MDCHAR0URN,2025-03-01,3.9
Charles,24017,MDCHAR0URN,2025-04-01,3.6
Charles,24017,MDCHAR0URN,2025-05-01,4.0
Charles,24017,MDCHAR0URN,2025-06-01,4.4
Charles,24017,MDCHAR0URN,2025-07-01,4.7
Charles,24017,MDCHAR0URN,2025-08-01,5.0
Charles,24017,MDCHAR0URN,2025-09-01,4.6
Charles,24017,MDCHAR0URN,2025-11-01,4.7
Charles,24017,MDCHAR0URN,2025-12-01,4.1
Charles,24017,MDCHAR0URN,2026-01-01,5.0
Charles,24017,MDCHAR0URN,2026-02-01,5.2
Charles,24017,MDCHAR0URN,2026-03-01,4.7
Charles,24017,MDCHAR0URN,2026-04-01,4.7
Charles,24017,MDCHAR0URN,2026-05-01,4.3
Charles,24017,MDCHAR0URN,2026-06-01,4.5
Charles,24017,MDCHAR0URN,2026-07-01,4.7
Dorchester,24019,MDDORC9URN,2020-01-01,4.6
Dorchester,24019,MDDORC9URN,2020-02-01,4.4
Dorchester,24019,MDDORC9URN,2020-03-01,5.7
Dorchester,24019,MDDORC9URN,2020-04-01,8.4
Dorchester,24019,MDDORC9URN,2020-05-01,8.3
Dorchester,24019,MDDORC9URN,2020-06-01,7.6
Dorchester,24019,MDDORC9URN,2020-07-01,7.3
Dorchester,24019,MDDORC9URN,2020-08-01,6.6
Dorchester,24019,MDDORC9URN,2020-09-01,6.7
Dorchester,24019,MDDORC9URN,2020-10-01,6.0
Dorchester,24019,MDDORC9URN,2020-11-01,6.1
Dorchester,24019,MDDORC9URN,2020-12-01,6.5
Dorchester,24019,MDDORC9URN,2021-01-01,7.4
Dorchester,24019,MDDORC9URN,2021-02-01,6.9
Dorchester,24019,MDDORC9URN,2021-03-01,6.4
Dorchester,24019,MDDORC9URN,2021-04-01,5.5
Dorchester,24019,MDDORC9URN,2021-05-01,5.5
Dorchester,24019,MDDORC9URN,2021-06-01,6.1
Dorchester,24019,MDDORC9URN,2021-07-01,5.0
Dorchester,24019,MDDORC9URN,2021-08-01,4.8
Dorchester,24019,MDDORC9URN,2021-09-01,4.7
Dorchester,24019,MDDORC9URN,2021-10-01,4.5
Dorchester,24019,MDDORC9URN,2021-11-01,4.1
Dorchester,24019,MDDORC9URN,2021-12-01,3.6
Dorchester,24019,MDDORC9URN,2022-01-01,4.8
Dorchester,24019,MDDORC9URN,2022-02-01,4.6
Dorchester,24019,MDDORC9URN,2022-03-01,3.8
Dorchester,24019,MDDORC9URN,2022-04-01,3.1
Dorchester,24019,MDDORC9URN,2022-05-01,3.1
Dorchester,24019,MDDORC9URN,2022-06-01,3.7
Dorchester,24019,MDDORC9URN,2022-07-01,3.5
Dorchester,24019,MDDORC9URN,2022-08-01,3.6
Dorchester,24019,MDDORC9URN,2022-09-01,3.0
Dorchester,24019,MDDORC9URN,2022-10-01,3.1
Dorchester,24019,MDDORC9URN,2022-11-01,2.9
Dorchester,24019,MDDORC9URN,2022-12-01,2.5
Dorchester,24019,MDDORC9URN,2023-01-01,3.1
Dorchester,24019,MDDORC9URN,2023-02-01,3.0
Dorchester,24019,MDDORC9URN,2023-03-01,2.5
Dorchester,24019,MDDORC9URN,2023-04-01,1.9
Dorchester,24019,MDDORC9URN,2023-05-01,2.0
Dorchester,24019,MDDORC9URN,2023-06-01,2.3
Dorchester,24019,MDDORC9URN,2023-07-01,2.5
Dorchester,24019,MDDORC9URN,2023-08-01,2.7
Dorchester,24019,MDDORC9URN,2023-09-01,2.4
Dorchester,24019,MDDORC9URN,2023-10-01,2.7
Dorchester,24019,MDDORC9URN,2023-11-01,2.7
Dorchester,24019,MDDORC9URN,2023-12-01,2.8
Dorchester,24019,MDDORC9URN,2024-01-01,3.7
Dorchester,24019,MDDORC9URN,2024-02-01,3.8
Dorchester,24019,MDDORC9URN,2024-03-01,3.4
Dorchester,24019,MDDORC9URN,2024-04-01,3.0
Dorchester,24019,MDDORC9URN,2024-05-01,3.0
Dorchester,24019,MDDORC9URN,2024-06-01,3.8
Dorchester,24019,MDDORC9URN,2024-07-01,4.3
Dorchester,24019,MDDORC9URN,2024-08-01,4.4
Dorchester,24019,MDDORC9URN,2024-09-01,3.6
Dorchester,24019,MDDORC9URN,2024-10-01,3.6
Dorchester,24019,MDDORC9URN,2024-11-01,3.8
Dorchester,24019,MDDORC9URN,2024-12-01,3.6
Dorchester,24019,MDDORC9URN,2025-01-01,4.5
Dorchester,24019,MDDORC9URN,2025-02-01,4.5
Dorchester,24019,MDDORC9URN,2025-03-01,4.3
Dorchester,24019,MDDORC9URN,2025-04-01,3.7
Dorchester,24019,MDDORC9URN,2025-05-01,3.9
Dorchester,24019,MDDORC9URN,2025-06-01,4.2
Dorchester,24019,MDDORC9URN,2025-07-01,4.6
Dorchester,24019,MDDORC9URN,2025-08-01,4.9
Dorchester,24019,MDDORC9URN,2025-09-01,4.8
Dorchester,24019,MDDORC9URN,2025-11-01,4.6
Dorchester,24019,MDDORC9URN,2025-12-01,4.3
Dorchester,24019,MDDORC9URN,2026-01-01,5.6
Dorchester,24019,MDDORC9URN,2026-02-01,6.0
Dorchester,24019,MDDORC9URN,2026-03-01,5.1
Dorchester,24019,MDDORC9URN,2026-04-01,4.9
Dorchester,24019,MDDORC9URN,2026-05-01,4.5
Dorchester,24019,MDDORC9URN,2026-06-01,4.1
Dorchester,24019,MDDORC9URN,2026-07-01,4.8
Frederick,24021,MDFRED5URN,2020-01-01,2.9
Frederick,24021,MDFRED5URN,2020-02-01,2.9
Frederick,24021,MDFRED5URN,2020-03-01,3.3
Frederick,24021,MDFRED5URN,2020-04-01,7.7
Frederick,24021,MDFRED5URN,2020-05-01,7.9
Frederick,24021,MDFRED5URN,2020-06-01,6.9
Frederick,24021,MDFRED5URN,2020-07-01,6.5
Frederick,24021,MDFRED5URN,2020-08-01,5.5
Frederick,24021,MDFRED5URN,2020-09-01,5.5
Frederick,24021,MDFRED5URN,2020-10-01,5.0
Frederick,24021,MDFRED5URN,2020-11-01,4.9
Frederick,24021,MDFRED5URN,2020-12-01,5.0
Frederick,24021,MDFRED5URN,2021-01-01,5.1
Frederick,24021,MDFRED5URN,2021-02-01,5.0
Frederick,24021,MDFRED5URN,2021-03-01,4.6
Frederick,24021,MDFRED5URN,2021-04-01,4.1
Frederick,24021,MDFRED5URN,2021-05-01,4.2
Frederick,24021,MDFRED5URN,2021-06-01,4.9
Frederick,24021,MDFRED5URN,2021-07-01,4.1
Frederick,24021,MDFRED5URN,2021-08-01,4.0
Frederick,24021,MDFRED5URN,2021-09-01,3.6
Frederick,24021,MDFRED5URN,2021-10-01,3.4
Frederick,24021,MDFRED5URN,2021-11-01,3.0
Frederick,24021,MDFRED5URN,2021-12-01,2.5
Frederick,24021,MDFRED5URN,2022-01-01,2.9
Frederick,24021,MDFRED5URN,2022-02-01,3.0
Frederick,24021,MDFRED5URN,2022-03-01,2.7
Frederick,24021,MDFRED5URN,2022-04-01,2.2
Frederick,24021,MDFRED5URN,2022-05-01,2.4
Frederick,24021,MDFRED5URN,2022-06-01,3.1
Frederick,24021,MDFRED5URN,2022-07-01,2.7
Frederick,24021,MDFRED5URN,2022-08-01,2.8
Frederick,24021,MDFRED5URN,2022-09-01,2.3
Frederick,24021,MDFRED5URN,2022-10-01,2.4
Frederick,24021,MDFRED5URN,2022-11-01,2.1
Frederick,24021,MDFRED5URN,2022-12-01,1.8
Frederick,24021,MDFRED5URN,2023-01-01,2.1
Frederick,24021,MDFRED5URN,2023-02-01,2.2
Frederick,24021,MDFRED5URN,2023-03-01,1.8
Frederick,24021,MDFRED5URN,2023-04-01,1.3
Frederick,24021,MDFRED5URN,2023-05-01,1.5
Frederick,24021,MDFRED5URN,2023-06-01,1.8
Frederick,24021,MDFRED5URN,2023-07-01,1.9
Frederick,24021,MDFRED5URN,2023-08-01,2.1
Frederick,24021,MDFRED5URN,2023-09-01,2.0
Frederick,24021,MDFRED5URN,2023-10-01,2.2
Frederick,24021,MDFRED5URN,2023-11-01,2.0
Frederick,24021,MDFRED5URN,2023-12-01,2.1
Frederick,24021,MDFRED5URN,2024-01-01,2.5
Frederick,24021,MDFRED5URN,2024-02-01,2.8
Frederick,24021,MDFRED5URN,2024-03-01,2.7
Frederick,24021,MDFRED5URN,2024-04-01,2.2
Frederick,24021,MDFRED5URN,2024-05-01,2.4
Frederick,24021,MDFRED5URN,2024-06-01,3.1
Frederick,24021,MDFRED5URN,2024-07-01,3.1
Frederick,24021,MDFRED5URN,2024-08-01,3.1
Frederick,24021,MDFRED5URN,2024-09-01,2.7
Frederick,24021,MDFRED5URN,2024-10-01,2.9
Frederick,24021,MDFRED5URN,2024-11-01,2.9
Frederick,24021,MDFRED5URN,2024-12-01,2.5
Frederick,24021,MDFRED5URN,2025-01-01,3.0
Frederick,24021,MDFRED5URN,2025-02-01,3.4
Frederick,24021,MDFRED5URN,2025-03-01,3.3
Frederick,24021,MDFRED5URN,2025-04-01,3.1
Frederick,24021,MDFRED5URN,2025-05-01,3.3
Frederick,24021,MDFRED5URN,2025-06-01,3.7
Frederick,24021,MDFRED5URN,2025-07-01,3.8
Frederick,24021,MDFRED5URN,2025-08-01,3.9
Frederick,24021,MDFRED5URN,2025-09-01,3.9
Frederick,24021,MDFRED5URN,2025-11-01,3.7
Frederick,24021,MDFRED5URN,2025-12-01,3.2
Frederick,24021,MDFRED5URN,2026-01-01,3.9
Frederick,24021,MDFRED5URN,2026-02-01,4.4
Frederick,24021,MDFRED5URN,2026-03-01,3.9
Frederick,24021,MDFRED5URN,2026-04-01,3.9
Frederick,24021,MDFRED5URN,2026-05-01,3.4
Frederick,24021,MDFRED5URN,2026-06-01,3.5
Frederick,24021,MDFRED5URN,2026-07-01,3.5
Garrett,24023,MDGARR3URN,2020-01-01,5.5
Garrett,24023,MDGARR3URN,2020-02-01,5.5
Garrett,24023,MDGARR3URN,2020-03-01,6.5
Garrett,24023,MDGARR3URN,2020-04-01,12.5
Garrett,24023,MDGARR3URN,2020-05-01,10.7
Garrett,24023,MDGARR3URN,2020-06-01,7.8
Garrett,24023,MDGARR3URN,2020-07-01,7.2
Garrett,24023,MDGARR3URN,2020-08-01,5.8
Garrett,24023,MDGARR3URN,2020-09-01,5.8
Garrett,24023,MDGARR3URN,2020-10-01,5.2
Garrett,24023,MDGARR3URN,2020-11-01,5.4
Garrett,24023,MDGARR3URN,2020-12-01,6.4
Garrett,24023,MDGARR3URN,2021-01-01,7.6
Garrett,24023,MDGARR3URN,2021-02-01,7.5
Garrett,24023,MDGARR3URN,2021-03-01,6.7
Garrett,24023,MDGARR3URN,2021-04-01,5.3
Garrett,24023,MDGARR3URN,2021-05-01,5.2
Garrett,24023,MDGARR3URN,2021-06-01,5.9
Garrett,24023,MDGARR3URN,2021-07-01,4.9
Garrett,24023,MDGARR3URN,2021-08-01,4.7
Garrett,24023,MDGARR3URN,2021-09-01,4.2
Garrett,24023,MDGARR3URN,2021-10-01,4.3
Garrett,24023,MDGARR3URN,2021-11-01,3.9
Garrett,24023,MDGARR3URN,2021-12-01,3.7
Garrett,24023,MDGARR3URN,2022-01-01,5.2
Garrett,24023,MDGARR3URN,2022-02-01,4.9
Garrett,24023,MDGARR3URN,2022-03-01,4.0
Garrett,24023,MDGARR3URN,2022-04-01,2.9
Garrett,24023,MDGARR3URN,2022-05-01,3.0
Garrett,24023,MDGARR3URN,2022-06-01,4.0
Garrett,24023,MDGARR3URN,2022-07-01,3.7
Garrett,24023,MDGARR3URN,2022-08-01,3.6
Garrett,24023,MDGARR3URN,2022-09-01,2.9
Garrett,24023,MDGARR3URN,2022-10-01,2.9
Garrett,24023,MDGARR3URN,2022-11-01,2.8
Garrett,24023,MDGARR3URN,2022-12-01,2.6
Garrett,24023,MDGARR3URN,2023-01-01,3.8
Garrett,24023,MDGARR3URN,2023-02-01,3.6
Garrett,24023,MDGARR3URN,2023-03-01,2.9
Garrett,24023,MDGARR3URN,2023-04-01,1.8
Garrett,24023,MDGARR3URN,2023-05-01,1.9
Garrett,24023,MDGARR3URN,2023-06-01,2.2
Garrett,24023,MDGARR3URN,2023-07-01,2.4
Garrett,24023,MDGARR3URN,2023-08-01,2.6
Garrett,24023,MDGARR3URN,2023-09-01,2.5
Garrett,24023,MDGARR3URN,2023-10-01,2.7
Garrett,24023,MDGARR3URN,2023-11-01,2.7
Garrett,24023,MDGARR3URN,2023-12-01,3.2
Garrett,24023,MDGARR3URN,2024-01-01,4.4
Garrett,24023,MDGARR3URN,2024-02-01,4.2
Garrett,24023,MDGARR3URN,2024-03-01,3.6
Garrett,24023,MDGARR3URN,2024-04-01,3.1
Garrett,24023,MDGARR3URN,2024-05-01,2.8
Garrett,24023,MDGARR3URN,2024-06-01,3.6
Garrett,24023,MDGARR3URN,2024-07-01,3.8
Garrett,24023,MDGARR3URN,2024-08-01,3.7
Garrett,24023,MDGARR3URN,2024-09-01,3.1
Garrett,24023,MDGARR3URN,2024-10-01,3.3
Garrett,24023,MDGARR3URN,2024-11-01,3.4
Garrett,24023,MDGARR3URN,2024-12-01,3.8
Garrett,24023,MDGARR3URN,2025-01-01,5.4
Garrett,24023,MDGARR3URN,2025-02-01,5.2
Garrett,24023,MDGARR3URN,2025-03-01,4.5
Garrett,24023,MDGARR3URN,2025-04-01,3.8
Garrett,24023,MDGARR3URN,2025-05-01,3.7
Garrett,24023,MDGARR3URN,2025-06-01,4.2
Garrett,24023,MDGARR3URN,2025-07-01,4.3
Garrett,24023,MDGARR3URN,2025-08-01,4.3
Garrett,24023,MDGARR3URN,2025-09-01,4.1
Garrett,24023,MDGARR3URN,2025-11-01,3.9
Garrett,24023,MDGARR3URN,2025-12-01,4.0
Garrett,24023,MDGARR3URN,2026-01-01,5.3
Garrett,24023,MDGARR3URN,2026-02-01,5.7
Garrett,24023,MDGARR3URN,2026-03-01,4.7
Garrett,24023,MDGARR3URN,2026-04-01,4.4
Garrett,24023,MDGARR3URN,2026-05-01,3.6
Garrett,24023,MDGARR3URN,2026-06-01,3.9
Garrett,24023,MDGARR3URN,2026-07-01,4.1
Harford,24025,MDHARF0URN,2020-01-01,3.3
Harford,24025,MDHARF0URN,2020-02-01,3.4
Harford,24025,MDHARF0URN,2020-03-01,3.9
Harford,24025,MDHARF0URN,2020-04-01,8.8
Harford,24025,MDHARF0URN,2020-05-01,8.5
Harford,24025,MDHARF0URN,2020-06-01,7.1
Harford,24025,MDHARF0URN,2020-07-01,6.9
Harford,24025,MDHARF0URN,2020-08-01,5.8
Harford,24025,MDHARF0URN,2020-09-01,5.6
Harford,24025,MDHARF0URN,2020-10-01,4.9
Harford,24025,MDHARF0URN,2020-11-01,4.8
Harford,24025,MDHARF0URN,2020-12-01,5.0
Harford,24025,MDHARF0URN,2021-01-01,5.5
Harford,24025,MDHARF0URN,2021-02-01,5.5
Harford,24025,MDHARF0URN,2021-03-01,5.2
Harford,24025,MDHARF0URN,2021-04-01,4.5
Harford,24025,MDHARF0URN,2021-05-01,4.6
Harford,24025,MDHARF0URN,2021-06-01,5.2
Harford,24025,MDHARF0URN,2021-07-01,4.6
Harford,24025,MDHARF0URN,2021-08-01,4.5
Harford,24025,MDHARF0URN,2021-09-01,3.9
Harford,24025,MDHARF0URN,2021-10-01,3.7
Harford,24025,MDHARF0URN,2021-11-01,3.2
Harford,24025,MDHARF0URN,2021-12-01,2.7
Harford,24025,MDHARF0URN,2022-01-01,3.2
Harford,24025,MDHARF0URN,2022-02-01,3.3
Harford,24025,MDHARF0URN,2022-03-01,3.0
Harford,24025,MDHARF0URN,2022-04-01,2.4
Harford,24025,MDHARF0URN,2022-05-01,2.6
Harford,24025,MDHARF0URN,2022-06-01,3.2
Harford,24025,MDHARF0URN,2022-07-01,3.1
Harford,24025,MDHARF0URN,2022-08-01,3.1
Harford,24025,MDHARF0URN,2022-09-01,2.5
Harford,24025,MDHARF0URN,2022-10-01,2.6
Harford,24025,MDHARF0URN,2022-11-01,2.3
Harford,24025,MDHARF0URN,2022-12-01,1.9
Harford,24025,MDHARF0URN,2023-01-01,2.3
Harford,24025,MDHARF0URN,2023-02-01,2.4
Harford,24025,MDHARF0URN,2023-03-01,2.0
Harford,24025,MDHARF0URN,2023-04-01,1.4
Harford,24025,MDHARF0URN,2023-05-01,1.7
